customerID,gender,age_first_order,user_agent_brand,user_agent_os,ip_address_geopoint,ip_address_city,ip_address_region,ip_address_country_code,campaign,pages_visited_avg,total_sum,count
734441,M,73,Safari,MacOS X,POINT(-79.3716 43.6319),,,CA,False,8.0,23.0,1
736149,M,73,Chrome,Windows,POINT(-0.1224 51.4964),,,GB,False,10.0,23.0,1
736925,F,31,Safari,MacOS X,POINT(33.5224 44.5888),Sevastopol,Sebastopol City,UA,False,16.0,23.0,1
737936,F,71,Chrome,Windows,POINT(-83.7068 42.3042),Ann Arbor,Michigan,US,False,10.666666666666666,127.0,3
739121,M,62,Chrome,Windows,POINT(113.7266 34.7725),,,CN,True,8.0,486.0,7
739901,M,57,Chrome,Windows,POINT(-97.822 37.751),,,US,False,14.0,20.0,1
741096,M,26,Chrome,MacOS X,POINT(16.3667 48.2),Vienna,Vienna,AT,False,5.0,19.0,1
742599,M,70,Chrome,Windows,POINT(139.7246 35.7341),Toshima,Tokyo,JP,True,10.25,119.0,4
743424,F,41,Firefox,Linux,,,,,True,9.0,162.5,4
744898,M,,Chrome,Windows,POINT(-114.2215 35.3002),Golden Valley,Arizona,US,True,10.6,227.0,5
745907,F,60,Chrome,Windows,POINT(98.5183 39.7379),Jiuquan,Gansu,CN,True,11.5,41.5,2
747227,F,,Chrome,Windows,POINT(103.8558 1.2931),Singapore,Central Singapore Community Development Council,SG,True,9.75,278.0,4
748366,M,55,Chrome,Windows,POINT(113.7167 23.0333),Dongguan,Guangdong,CN,False,11.333333333333334,158.0,3
749k4h,M,38,Chrome,Windows,POINT(-97.822 37.751),,,US,True,11.666666666666666,112.5,3
750843,,70,IE,Windows,POINT(121.0697 14.5732),Pasig,Metro Manila,PH,True,7.333333333333333,370.0,6
751922,F,52,Chrome,MacOS X,POINT(-97.822 37.751),,,US,False,8.0,20.0,1
752809,M,44,Chrome,Windows,POINT(28.1167 -25.9833),Midrand,Gauteng,ZA,False,17.0,20.0,1
753710,F,,Chrome,Windows,POINT(10.5233 52.2647),Braunschweig,Lower Saxony,DE,False,9.0,23.0,1
754710,M,53,Safari,MacOS X,POINT(-97.822 37.751),,,US,False,12.0,66.0,2
756191,F,15,Chrome,Windows,POINT(-97.822 37.751),,,US,False,9.0,20.0,1
757116,M,36,Chrome,Windows,POINT(-105.1076 40.5473),Fort Collins,Colorado,US,False,13.666666666666666,88.0,3
758639,F,40,Chrome,Windows,POINT(-95.4382 29.6297),Houston,Texas,US,False,11.0,54.0,1
759303,F,45,Chrome,MacOS X,POINT(127.1378 37.4386),Seongnam-si,Gyeonggi-do,KR,False,14.333333333333334,59.5,3
75v2ci,F,17,Chrome,Windows,POINT(-2.4688 41.764),Soria,Soria,ES,False,15.0,18.0,1
760943,F,22,Firefox,Windows,POINT(31.2859 30.0771),Cairo,Cairo Governorate,EG,True,12.5,36.0,2
761641,M,22,Chrome,Windows,POINT(126.9741 37.5112),,,KR,False,14.5,39.0,2
762724,M,44,Firefox,Windows,POINT(18.4232 -33.9258),,Western Cape,ZA,False,11.0,23.0,1
763981,M,73,Firefox,Windows,POINT(-97.822 37.751),,,US,True,10.25,236.0,4
765167,M,45,Chrome,Windows,POINT(-97.822 37.751),,,US,False,9.0,46.0,2
765903,M,,Chrome,Windows,POINT(2.3387 48.8582),,,FR,True,8.0,174.0,4
766911,M,,Firefox,Windows,POINT(124.3947 40.1292),Dandong,Liaoning,CN,False,12.0,20.0,1
767376,,54,Safari,MacOS X,POINT(-102.0915 32.0295),Midland,Texas,US,True,8.0,215.0,6
767766,F,63,Chrome,MacOS X,POINT(-97.822 37.751),,,US,False,14.333333333333334,104.0,3
768910,F,54,Chrome,MacOS X,POINT(-97.822 37.751),,,US,False,9.5,55.0,2
769839,M,57,Chrome,Windows,POINT(28.9948 41.0214),,,TR,True,11.0,79.0,4
770929,M,55,Chrome,MacOS X,POINT(4.6563 52.3904),Amsterdam,North Holland,NL,False,8.0,83.0,4
771508,F,,Chrome,Windows,POINT(8.7108 50.1253),Frankfurt am Main,Hesse,DE,True,9.8,135.5,5
772761,F,25,Chrome,Windows,POINT(-85.1191 41.1958),Fort Wayne,Indiana,US,False,14.0,17.5,1
773516,M,,Chrome,MacOS X,POINT(125.3228 43.88),,Jilin,CN,False,9.0,63.0,2
774255,M,26,Chrome,Windows,POINT(-2.5966 51.4552),Bristol,Bristol,GB,False,12.0,19.0,1
774873,M,65,Firefox,Windows,POINT(126.9741 37.5112),,,KR,False,11.333333333333334,64.0,3
775897,F,46,Safari,MacOS X,POINT(131.3626 31.9637),Miyazaki,Miyazaki,JP,False,13.333333333333334,126.0,3
776994,M,14,Chrome,Windows,POINT(139.6167 35.9381),Saitama,Saitama,JP,True,13.0,20.0,1
778784,F,57,Chrome,Windows,POINT(-97.822 37.751),,,US,False,9.0,36.0,1
779874,M,56,Chrome,MacOS X,POINT(139.69 35.69),,,JP,False,12.666666666666666,100.0,3
780191,M,,IE,Windows,POINT(-43.2192 -22.8305),,,BR,True,17.0,19.0,1
780856,,27,Chrome,Windows,POINT(106.7167 26.5833),Guiyang,Guizhou,CN,True,9.5,348.0,8
782535,F,66,Chrome,Windows,POINT(-65.7883 43.7027),Pubnico,Nova Scotia,CA,True,11.571428571428571,287.0,7
783555,F,75,Chrome,Windows,POINT(-66.8771 18.2947),Lares,,PR,True,10.666666666666666,249.5,3
784711,M,39,Chrome,Windows,POINT(-122.3129 47.5413),Seattle,Washington,US,True,12.4,375.0,5
785657,F,7,Chrome,Windows,POINT(-119.0504 43.5145),Burns,Oregon,US,False,15.0,24.0,1
787004,M,75,Safari,MacOS X,POINT(139.69 35.69),,,JP,False,13.0,23.0,1
788004,,23,Chrome,Windows,POINT(-97.822 37.751),,,US,True,13.0,24.0,1
788341,F,31,Firefox,Windows,POINT(-97.822 37.751),,,US,False,8.0,17.5,1
789544,M,45,Chrome,Windows,POINT(113.7266 34.7725),,,CN,False,11.0,188.0,5
790105,M,49,Chrome,MacOS X,POINT(0.2329 49.4199),Honfleur,Calvados,FR,False,13.0,17.5,1
791563,,72,Chrome,MacOS X,POINT(-0.1224 51.4964),,,GB,False,14.5,39.0,2
792212,M,30,Chrome,Windows,POINT(-42.8015 -5.1029),Teresina,Piaui,BR,True,9.0,60.5,3
793504,F,59,Firefox,Windows,POINT(125.3228 43.88),Changchun,Jilin,CN,True,11.0,118.0,4
794357,F,46,Firefox,Windows,POINT(-97.822 37.751),,,US,False,9.0,41.0,2
795514,F,67,Chrome,MacOS X,POINT(-43.2192 -22.8305),,,BR,False,15.0,65.5,2
796203,M,52,Firefox,Windows,POINT(113.7266 34.7725),,,CN,True,11.5,96.0,2
797267,F,60,Chrome,Windows,POINT(9.491 51.2993),,,DE,False,13.25,146.0,4
798196,M,65,Chrome,Windows,POINT(-97.822 37.751),,,US,True,10.0,196.0,3
799294,,55,Chrome,Windows,POINT(-97.822 37.751),,,US,False,9.2,223.0,5
7bnhvb,M,46,Safari,MacOS X,POINT(-97.822 37.751),,,US,False,10.5,225.0,2
7i5p4l,F,70,Firefox,Windows,POINT(5.7333 58.9701),Stavanger,Rogaland,NO,False,14.0,18.0,1
7lq6fq,F,66,Chrome,Windows,POINT(106.5528 29.5628),Chongqing,Chongqing,CN,True,10.5,657.5,2
7o5c87,M,27,Chrome,Windows,POINT(-97.822 37.751),,,US,False,13.0,24.0,1
7q9bl8,F,31,Chrome,Windows,POINT(2.3387 48.8582),,,FR,True,10.0,109.5,4
7tb0xg,M,54,Chrome,Windows,POINT(37.6156 55.7522),Moscow,Moscow,RU,False,15.0,69.0,2
7welx7,M,65,Safari,MacOS X,POINT(-97.822 37.751),,,US,True,11.666666666666666,65.0,3
800276,F,,Chrome,MacOS X,POINT(14.04 57.186),Vaernamo,Jönköping,SE,False,14.0,24.0,1
801064,M,65,Chrome,Windows,POINT(30 15),,,SD,False,11.0,19.0,1
801811,F,59,Chrome,Windows,POINT(-97.7339 18.8725),Tecamachalco,Puebla,MX,True,9.5,196.5,4
802747,F,11,Chrome,Windows,POINT(120.5608 30.6329),Tongxiang,Zhejiang,CN,True,11.0,23.0,1
803421,F,38,Chrome,MacOS X,POINT(-97.822 37.751),,,US,False,10.0,124.5,5
804515,F,35,Chrome,Windows,POINT(32.0621 49.4285),Cherkasy,Cherkas'ka Oblast',UA,False,8.5,129.0,4
8057iy,M,65,Firefox,Windows,POINT(-97.822 37.751),,,US,True,10.5,129.0,2
807388,M,74,Chrome,MacOS X,POINT(6.45 48.1833),Épinal,Vosges,FR,True,10.5,112.0,4
809278,F,38,Chrome,Windows,POINT(128.5911 35.8703),Daegu,Daegu,KR,False,16.0,18.0,1
810413,F,21,Chrome,Windows,POINT(-97.822 37.751),,,US,False,9.0,19.0,1
811310,M,46,Chrome,Windows,POINT(8.6365 50.1162),Frankfurt am Main,Hesse,DE,False,13.5,58.0,2
812419,F,48,Chrome,Windows,POINT(-97.822 37.751),,,US,False,12.0,87.0,3
813339,,44,Chrome,Windows,POINT(-5 32),,,MA,False,11.25,133.0,4
814952,M,44,Firefox,Linux,POINT(120.5384 24.074),Chang-hua,Changhua,TW,False,11.333333333333334,1344.0,3
816166,F,49,Chrome,Windows,,,,,True,11.666666666666666,200.0,3
817547,M,62,Chrome,Windows,POINT(12.0564 55.7123),,,DK,False,15.5,83.0,2
818286,M,69,Chrome,Linux,POINT(-97.822 37.751),,,US,False,15.5,63.0,2
819339,M,24,Chrome,MacOS X,POINT(12.1097 43.1479),,,IT,True,11.0,136.0,3
819876,F,72,Chrome,Windows,POINT(-79.3716 43.6319),,,CA,False,17.0,36.0,1
820263,,39,Safari,MacOS X,POINT(-43.2192 -22.8305),,,BR,False,11.4,1617.0,5
821095,M,29,Edge,Windows,POINT(77 20),,,IN,False,16.0,20.0,1
821974,F,26,Chrome,MacOS X,POINT(-97.822 37.751),,,US,True,14.0,35.0,1
823002,M,51,Firefox,Windows,POINT(-100.4104 20.602),Querétaro City,Querétaro,MX,True,8.166666666666666,413.0,6
823881,F,66,Chrome,Windows,POINT(-97.822 37.751),,,US,False,8.25,183.0,4
824821,M,24,Chrome,Windows,POINT(-70.6503 -33.4378),,,CL,False,10.0,20.0,1
825859,M,78,Chrome,MacOS X,POINT(24.9375 60.1708),,,FI,False,12.0,23.0,1
827280,M,54,Chrome,Windows,POINT(139.69 35.69),,,JP,False,8.0,126.0,2
828198,F,46,Firefox,Windows,POINT(126.9741 37.5112),,,KR,False,10.0,20.0,1
829160,M,28,Firefox,MacOS X,POINT(4.8995 52.3824),,,NL,True,9.0,89.0,3
829857,F,43,Chrome,Windows,POINT(5.3314 51.9729),Wijk bij Duurstede,Provincie Utrecht,NL,False,13.0,18.0,1
830231,,60,Chrome,Windows,POINT(6.853 52.1928),Enschede,Provincie Overijssel,NL,False,10.0,18.0,1
831499,M,54,Chrome,Windows,POINT(116.3883 39.9289),,Beijing,CN,True,8.285714285714286,590.0,7
832331,F,35,Firefox,Windows,POINT(113.7266 34.7725),,,CN,False,11.666666666666666,82.5,3
832837,F,60,Chrome,Windows,POINT(-97.822 37.751),,,US,True,10.666666666666666,212.5,6
833827,,,Firefox,Windows,POINT(-97.822 37.751),,,US,False,6.0,19.0,1
834799,,75,Safari,MacOS X,POINT(31.2109 30.0081),Giza,Giza,EG,True,11.0,19.0,1
836191,F,69,Chrome,MacOS X,POINT(-97.822 37.751),,,US,True,8.8,239.5,5
837389,F,37,Chrome,Windows,POINT(-97.822 37.751),,,US,False,13.5,63.5,2
838334,M,,Chrome,Windows,POINT(-80.2341 25.7825),Miami,Florida,US,True,10.75,141.0,4
839277,M,34,Chrome,MacOS X,POINT(-97.822 37.751),,,US,True,15.5,60.0,2
840395,F,66,Chrome,Windows,POINT(-97.822 37.751),,,US,True,10.0,158.5,4
841410,F,36,Chrome,Windows,POINT(103.7922 36.0564),,Gansu,CN,True,10.0,247.0,6
842005,F,73,Firefox,MacOS X,POINT(-0.1224 51.4964),,,GB,True,12.333333333333334,220.0,3
843170,F,34,Chrome,Windows,POINT(77 20),,,IN,True,14.6,357.5,5
843850,,61,Chrome,Linux,POINT(-43.2192 -22.8305),,,BR,False,14.333333333333334,86.0,3
844899,F,49,Firefox,MacOS X,POINT(121.1281 28.8481),Linhai,Zhejiang,CN,True,11.6,179.5,5
846287,F,68,Chrome,Windows,POINT(9.491 51.2993),,,DE,True,6.8,740.5,10
847194,M,70,Chrome,MacOS X,POINT(2.3387 48.8582),,,FR,False,14.0,20.0,1
847992,M,75,Chrome,Windows,POINT(1.4437 43.6043),Toulouse,Upper Garonne,FR,False,11.0,69.0,1
848909,M,21,Chrome,Windows,POINT(2.3387 48.8582),,,FR,True,8.333333333333334,216.0,6
850329,M,67,Chrome,Linux,POINT(-97.822 37.751),,,US,False,9.833333333333334,288.0,6
850668,M,43,Chrome,Windows,POINT(-97.822 37.751),,,US,False,16.0,20.0,1
852327,M,22,Chrome,MacOS X,POINT(123.4328 41.7922),,Liaoning,CN,False,9.5,43.0,2
852981,F,47,Chrome,Windows,POINT(24.1394 41.1544),Drama,Nomos Dramas,GR,True,12.25,164.0,4
854521,F,34,Chrome,Windows,POINT(37.6068 55.7386),,,RU,True,8.6,209.0,5
855281,M,70,Chrome,Windows,POINT(1.7929 48.9899),Issou,Yvelines,FR,True,13.25,201.0,4
856060,M,,Chrome,Windows,POINT(-97.822 37.751),,,US,False,10.0,20.0,1
856695,M,25,Chrome,Linux,POINT(143.2104 -33.494),,,AU,True,12.333333333333334,83.0,3
857366,F,13,Chrome,Windows,POINT(-99.4211 35.4104),Elk City,Oklahoma,US,True,7.5,43.0,2
858859,F,37,Chrome,MacOS X,POINT(-97.822 37.751),,,US,False,9.0,35.0,2
859411,M,30,Chrome,Windows,POINT(2.3387 48.8582),,,FR,False,15.0,23.0,1
860219,M,46,Chrome,Windows,POINT(23.7333 37.9833),Athens,Attica,GR,True,9.4,128.0,5
860951,F,61,Chrome,Windows,POINT(7.1793 9.1805),Suleja,Niger State,NG,False,11.0,23.0,1
862316,M,65,Firefox,Windows,POINT(139.69 35.69),,,JP,True,14.0,66.0,2
863940,M,17,Firefox,Windows,POINT(-6.2489 53.3331),Dublin,Leinster,IE,False,18.0,20.0,1
864415,,,Chrome,Windows,POINT(-97.822 37.751),,,US,True,8.5,94.0,2
865393,F,70,Chrome,Windows,POINT(-97.822 37.751),,,US,False,11.5,185.0,4
866249,F,12,Chrome,Windows,POINT(-97.822 37.751),,,US,False,8.0,17.5,1
866780,F,29,Chrome,Windows,POINT(-97.822 37.751),,,US,True,8.0,281.0,7
867868,F,26,Chrome,MacOS X,POINT(-113.2667 54.7167),Athabasca,Alberta,CA,False,14.5,42.0,2
868810,,,Safari,MacOS X,POINT(9.491 51.2993),,,DE,False,10.0,23.0,1
870387,M,47,Safari,MacOS X,POINT(-97.822 37.751),,,US,False,9.5,117.5,4
871606,F,26,Firefox,Windows,POINT(-97.822 37.751),,,US,True,9.0,73.0,3
871949,M,51,Firefox,Windows,POINT(-82.1993 42.4209),Chatham,Ontario,CA,False,8.0,42.0,2
872owr,M,51,Chrome,MacOS X,POINT(116.3883 39.9289),,Beijing,CN,False,11.0,58.0,2
873991,,52,Chrome,MacOS X,POINT(-71.25 46.8),Québec,Quebec,CA,True,10.4,538.0,5
874690,M,20,Chrome,Windows,POINT(-97.822 37.751),,,US,False,14.0,23.0,1
876z04,F,,Chrome,Windows,POINT(31.223 30.0355),,,EG,False,10.0,17.5,1
878192,M,17,Chrome,Windows,POINT(143.2104 -33.494),,,AU,False,11.0,40.0,2
878931,,26,Safari,MacOS X,POINT(113.7266 34.7725),,,CN,False,9.5,44.0,2
879575,F,61,Chrome,Windows,POINT(-97.822 37.751),,,US,False,11.0,23.0,1
880161,F,30,Chrome,Windows,POINT(-97.822 37.751),,,US,False,13.0,63.5,2
881308,F,54,Firefox,Windows,POINT(7.4428 36.5036),Heliopolis,Guelma,DZ,True,7.857142857142857,378.0,7
881726,M,50,Chrome,Windows,POINT(9.0832 45.8082),Como,Provincia di Como,IT,False,8.5,76.0,2
882589,F,57,Chrome,Windows,POINT(77 20),,,IN,True,9.6,252.0,5
883222,F,19,Safari,MacOS X,POINT(113.7266 34.7725),,,CN,False,18.0,18.0,1
885122,M,29,Chrome,MacOS X,POINT(-97.822 37.751),,,US,False,14.0,19.0,1
885900,F,27,Chrome,Windows,POINT(126.9741 37.5112),,,KR,False,10.0,19.0,1
887986,F,34,Safari,MacOS X,POINT(-97.822 37.751),,,US,False,9.0,53.0,3
888652,M,66,Chrome,Windows,POINT(19.3906 51.7879),Łódź,Łódź Voivodeship,PL,False,11.5,43.0,2
889506,M,71,IE,Windows,POINT(-97.822 37.751),,,US,True,10.25,178.0,4
88ua9r,F,24,Chrome,MacOS X,POINT(-97.822 37.751),,,US,True,8.5,66.0,2
891256,F,45,Firefox,Windows,POINT(-1.6194 54.9881),Newcastle upon Tyne,Newcastle upon Tyne,GB,True,10.2,160.0,5
892263,M,57,Safari,MacOS X,POINT(-97.822 37.751),,,US,True,11.5,83.0,2
892803,F,54,Safari,MacOS X,POINT(-75.7375 39.7011),Newark,Delaware,US,False,9.666666666666666,167.0,3
893750,M,60,Safari,MacOS X,POINT(8 47),,,,False,12.0,20.0,1
894581,F,39,Firefox,Windows,POINT(-121.3693 38.5539),Sacramento,California,US,True,12.5,349.0,4
896005,M,9,Chrome,Windows,POINT(-97.822 37.751),,,US,False,10.0,23.0,1
896646,F,53,Firefox,Windows,POINT(115.9333 28.55),,Jiangxi,CN,False,14.5,59.0,2
897614,F,55,Firefox,MacOS X,POINT(-97.822 37.751),,,US,False,22.0,17.5,1
898648,M,11,Chrome,Windows,POINT(113.7266 34.7725),,,CN,False,14.0,20.0,1
899803,F,65,Chrome,Linux,POINT(-97.822 37.751),,,US,False,19.0,18.0,1
8apc3n,,52,Chrome,Windows,POINT(-79.4829 43.8001),Concord,Ontario,CA,False,10.0,133.0,2
8cnlqz,F,50,Chrome,Windows,POINT(126.7114 35.9786),Gunsan,Jeollabuk-do,KR,False,13.0,96.0,2
8ieumv,F,17,Chrome,Windows,POINT(127.0628 37.4951),Gangnam-gu,Seoul,KR,False,13.0,23.0,1
8lfx31,F,73,Firefox,Windows,POINT(139.4753 35.3209),Fujisawa,Kanagawa,JP,False,15.5,63.5,2
8owgfl,M,49,Chrome,Windows,POINT(-97.822 37.751),,,US,True,9.0,103.0,2
8sv2vq,,63,Chrome,MacOS X,POINT(113.7266 34.7725),,,CN,False,15.0,460.0,1
8v64ck,F,58,Chrome,Windows,POINT(-97.822 37.751),,,US,False,13.0,43.0,2
8ythge,,55,Chrome,MacOS X,POINT(-92.253 14.9368),Tapachula,Chiapas,MX,False,14.0,19.0,1
900401,,29,Chrome,Windows,POINT(-97.822 37.751),,,US,False,10.0,19.0,1
901266,F,30,Chrome,Windows,POINT(126.9741 37.5112),,,KR,True,9.0,20.0,1
902701,F,72,Chrome,Linux,POINT(-70.4 -23.65),Antofagasta,Antofagasta,CL,True,12.333333333333334,167.5,3
903768,F,26,Chrome,Windows,POINT(-3.9485 51.634),Swansea,City and County of Swansea,GB,False,13.0,18.0,1
904734,F,32,Chrome,Windows,POINT(16.3667 48.2),,,AT,False,14.0,17.5,1
906068,M,50,Firefox,MacOS X,POINT(-97.822 37.751),,,US,False,10.0,112.0,2
906919,M,24,Safari,MacOS X,POINT(-97.822 37.751),,,US,True,11.2,234.0,5
907651,,71,Chrome,Windows,POINT(37.6156 55.7522),Moscow,Moscow,RU,True,9.0,196.0,6
909271,M,52,Chrome,Windows,POINT(-73.8895 40.8633),The Bronx,New York,US,False,17.0,20.0,1
90kvx6,M,51,Chrome,Linux,POINT(31.223 30.0355),,,EG,True,10.25,441.0,4
910689,M,40,Chrome,Windows,,,,,False,13.0,40.0,1
911469,F,44,Chrome,MacOS X,POINT(-97.822 37.751),,,US,False,14.0,40.0,2
912737,M,66,Chrome,Windows,POINT(-122.6896 49.2212),Pitt Meadows,British Columbia,CA,False,13.0,19.0,1
913807,F,68,Chrome,Windows,POINT(-77.6577 43.2346),Rochester,New York,US,False,7.666666666666667,129.0,3
914357,F,54,Chrome,Windows,POINT(104.0667 30.6667),,Sichuan,CN,False,9.4,220.0,5
915570,F,7,Firefox,MacOS X,POINT(-97.822 37.751),,,US,True,12.0,66.0,3
916341,M,,Chrome,Windows,POINT(-97.822 37.751),,,US,False,11.5,196.0,4
916341,M,15,Chrome,Windows,POINT(17.5872 48.3774),Trnava,Trnava,SK,False,11.5,196.0,4
916856,M,38,Firefox,Windows,POINT(-81.7194 33.553),Aiken,South Carolina,US,True,10.25,116.0,4
917561,M,55,Firefox,Windows,POINT(-75.5636 6.2518),Medellín,Antioquia,CO,False,11.0,38.0,1
918842,F,42,Chrome,Windows,POINT(-111.8867 33.6013),Scottsdale,Arizona,US,True,11.8,305.0,5
919875,M,,Chrome,Windows,POINT(-97.822 37.751),,,US,True,11.666666666666666,157.0,3
920236,F,66,Chrome,Windows,POINT(21.3403 41.0311),Bitola,Bitola,MK,False,10.5,97.5,4
921085,,52,Edge,Windows,POINT(131.9946 34.1634),Iwakuni,Yamaguchi,JP,False,8.0,238.0,4
923229,,66,Chrome,MacOS X,POINT(139.69 35.69),,,JP,False,13.0,17.5,1
924275,M,,Chrome,Windows,POINT(-0.1224 51.4964),,,GB,True,8.666666666666666,116.5,3
924szl,F,42,Chrome,Linux,POINT(-97.822 37.751),,,US,False,10.0,105.0,2
925845,F,72,Chrome,MacOS X,POINT(139.69 35.69),,,JP,True,8.0,152.5,6
926626,F,18,Safari,MacOS X,POINT(16.3667 48.2),,,AT,False,15.0,18.0,1
927613,F,54,Chrome,Windows,POINT(143.2104 -33.494),,,AU,False,8.0,18.0,1
928280,M,55,Chrome,Windows,POINT(113.7266 34.7725),,,CN,True,9.75,228.0,4
929671,M,34,Chrome,MacOS X,POINT(9.491 51.2993),,,DE,False,14.5,44.0,2
930250,F,43,Firefox,MacOS X,POINT(-95.5866 29.6709),Houston,Texas,US,False,8.5,37.5,2
931259,F,52,Chrome,Windows,POINT(-122.3129 47.5413),Seattle,Washington,US,True,11.0,1859.5,5
932473,F,42,Safari,MacOS X,POINT(-84.3248 33.7952),Atlanta,Georgia,US,False,12.0,17.5,1
934582,M,20,Chrome,MacOS X,POINT(113.7266 34.7725),,,CN,False,9.0,23.0,1
936179,M,63,Chrome,Windows,POINT(77 20),,,IN,True,13.25,151.0,4
936686,M,32,Chrome,Windows,POINT(-97.822 37.751),,,US,False,9.0,46.0,1
937778,F,42,Chrome,MacOS X,POINT(-77.4728 39.0481),Ashburn,Virginia,US,False,8.0,19.0,1
938649,M,60,Safari,MacOS X,POINT(23.3333 42.7),,,BG,False,13.5,40.0,2
93k4b4,,72,Chrome,Windows,POINT(-97.822 37.751),,,US,False,9.0,23.0,1
940275,M,34,Chrome,MacOS X,POINT(-97.822 37.751),,,US,False,10.333333333333334,169.0,6
941389,F,22,Chrome,Windows,POINT(-97.822 37.751),,,US,False,14.0,18.0,1
942493,M,51,Chrome,Windows,POINT(12.1097 43.1479),,,IT,True,9.4,196.0,5
942902,M,71,Chrome,Windows,POINT(-1.1756 50.8271),Gosport,Hampshire,GB,True,10.8,377.0,5
943892,M,56,Chrome,MacOS X,POINT(-97.822 37.751),,,US,True,8.142857142857142,306.0,7
945261,F,44,Chrome,Linux,POINT(9.491 51.2993),,,DE,False,11.0,53.5,2
946102,M,35,Edge,Windows,POINT(143.2104 -33.494),,,AU,False,9.5,46.0,2
947282,M,23,Chrome,Windows,POINT(-97.822 37.751),,,US,True,10.0,17.5,1
948293,M,66,Firefox,Windows,POINT(-97.822 37.751),,,US,True,13.75,217.0,4
949166,,73,Chrome,Windows,POINT(121.5318 25.0478),Taipei,Taipei City,TW,False,11.333333333333334,60.0,3
950256,M,32,Firefox,Linux,POINT(8.5782 49.5403),Viernheim,Hesse,DE,False,12.5,46.0,2
951363,,60,Chrome,MacOS X,POINT(-97.822 37.751),,,US,False,9.666666666666666,71.5,3
952630,,,Edge,Windows,POINT(51.4231 35.6961),,,IR,True,8.75,168.0,4
953324,F,20,Chrome,Windows,POINT(2.3387 48.8582),,,FR,False,10.0,23.0,1
954858,F,52,Chrome,MacOS X,POINT(21.0362 52.2394),,,PL,False,8.0,17.5,1
955617,M,64,Chrome,Windows,POINT(114.1333 22.5333),Shenzhen,Guangdong,CN,True,11.333333333333334,134.0,3
956393,F,61,Chrome,Windows,POINT(-97.822 37.751),,,US,False,9.0,795.0,3
957148,F,21,Firefox,Windows,POINT(-58.3816 -34.6033),Buenos Aires,Buenos Aires F.D.,AR,False,11.75,1112.0,4
958225,F,54,Chrome,MacOS X,POINT(10.75 59.95),,,NO,True,10.0,195.0,6
959735,F,7,Chrome,MacOS X,POINT(-97.822 37.751),,,US,True,13.0,23.0,1
960601,F,59,Chrome,MacOS X,POINT(114.1667 22.25),,,HK,False,12.75,139.0,4
961750,M,71,Chrome,Windows,POINT(-97.822 37.751),,,US,False,14.0,43.0,2
962212,M,37,Chrome,Windows,POINT(18.056 59.3247),,,SE,True,10.4,359.0,5
963433,M,61,Safari,MacOS X,POINT(118.0819 24.4798),,Fujian,CN,False,12.333333333333334,187.0,3
964320,F,30,Chrome,Windows,POINT(-97.822 37.751),,,US,False,11.333333333333334,87.5,3
965362,F,31,Firefox,MacOS X,POINT(-97.822 37.751),,,US,True,12.666666666666666,151.0,3
966170,F,33,Chrome,Windows,POINT(-118.5368 34.2283),Northridge,California,US,True,10.2,275.5,5
966765,F,18,Chrome,Windows,POINT(19.5 48.6667),,,SK,False,16.0,24.0,1
967372,F,,Chrome,Windows,POINT(-97.822 37.751),,,US,False,14.0,104.0,3
968253,M,65,Chrome,Windows,POINT(7.6457 51.2169),Lüdenscheid,North Rhine-Westphalia,DE,False,12.25,191.0,4
969500,M,37,Chrome,Windows,POINT(15.9667 45.7333),Zagreb,City of Zagreb,HR,True,10.0,171.0,3
970173,F,27,Chrome,MacOS X,POINT(-116.9201 32.8562),Lakeside,California,US,True,8.0,20.0,1
971536,F,23,Chrome,Windows,POINT(-97.822 37.751),,,US,True,7.4,154.5,5
972166,F,18,Chrome,Windows,POINT(-97.822 37.751),,,US,False,7.0,19.0,1
973470,M,49,Chrome,Windows,POINT(-43.2192 -22.8305),,,BR,False,12.666666666666666,63.0,3
975803,M,24,Chrome,Linux,POINT(-97.822 37.751),,,US,False,10.0,20.0,1
976511,F,45,Chrome,Windows,POINT(77 20),,,IN,False,13.5,92.0,2
977427,M,59,Safari,MacOS X,POINT(-84.287 33.8513),Atlanta,Georgia,US,False,8.0,86.0,2
978076,M,20,Safari,MacOS X,POINT(-78.3752 36.6544),Boydton,Virginia,US,True,11.666666666666666,78.0,3
978705,M,69,Chrome,Windows,POINT(-119.7285 34.4369),Santa Barbara,California,US,False,8.25,153.0,4
97j6qh,F,54,Firefox,MacOS X,POINT(139.69 35.69),,,JP,False,6.0,19.0,1
980721,M,,Chrome,Windows,POINT(113.7266 34.7725),,,CN,True,9.5,364.5,6
981536,F,33,Firefox,Windows,POINT(-80.9355 33.9659),Columbia,South Carolina,US,False,11.0,42.0,2
982297,M,31,Chrome,MacOS X,POINT(-43.2192 -22.8305),,,BR,False,10.0,109.0,3
983551,F,11,Chrome,Windows,POINT(-97.822 37.751),,,US,False,10.0,23.0,1
984802,F,14,Chrome,MacOS X,POINT(-79.4111 43.7673),Toronto,Ontario,CA,False,10.0,20.0,1
985654,M,56,Firefox,Windows,POINT(-97.822 37.751),,,US,False,13.0,182.0,4
986605,M,,Chrome,Windows,POINT(51.4231 35.6961),,,IR,False,14.0,20.0,1
987756,M,70,Chrome,Windows,POINT(-105.0984 39.7945),Arvada,Colorado,US,False,10.5,39.0,2
